camera,day,frame_file,frame_path,timestamp,person_id_in_frame,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area,center_x,center_y,confidence
bar_stage,day4,bar_stage_day4_18-00-00.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-00.jpg,18:00:00,1,1784.86,270.08,1919.17,773.16,134.31,503.07,67565.81,1852.02,521.62,0.8719
bar_stage,day4,bar_stage_day4_18-00-00.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-00.jpg,18:00:00,2,1548.62,330.65,1746.0,960.94,197.38,630.29,124408.44,1647.31,645.8,0.8528
bar_stage,day4,bar_stage_day4_18-00-00.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-00.jpg,18:00:00,3,235.81,762.11,548.5,1080.0,312.69,317.89,99401.03,392.15,921.05,0.8235
bar_stage,day4,bar_stage_day4_18-00-00.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-00.jpg,18:00:00,4,892.74,280.49,1072.7,864.08,179.97,583.59,105025.73,982.72,572.28,0.8014
bar_stage,day4,bar_stage_day4_18-00-00.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-00.jpg,18:00:00,5,1131.58,316.18,1373.94,862.35,242.36,546.17,132366.96,1252.76,589.27,0.7856
bar_stage,day4,bar_stage_day4_18-00-00.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-00.jpg,18:00:00,6,1699.52,756.1,1919.33,1075.86,219.82,319.76,70288.54,1809.42,915.98,0.7551
bar_stage,day4,bar_stage_day4_18-00-00.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-00.jpg,18:00:00,7,1186.58,812.29,1451.66,1075.32,265.08,263.03,69723.4,1319.12,943.8,0.7256
bar_stage,day4,bar_stage_day4_18-00-03.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-03.jpg,18:00:03,1,1672.88,743.75,1919.62,1076.21,246.74,332.46,82030.56,1796.25,909.98,0.8244
bar_stage,day4,bar_stage_day4_18-00-03.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-03.jpg,18:00:03,2,1198.69,333.75,1430.04,936.2,231.36,602.45,139379.29,1314.36,634.97,0.8037
bar_stage,day4,bar_stage_day4_18-00-03.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-03.jpg,18:00:03,3,172.84,812.83,568.23,1078.1,395.39,265.27,104888.27,370.54,945.46,0.6744
bar_stage,day4,bar_stage_day4_18-00-03.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-03.jpg,18:00:03,4,1811.01,271.27,1919.63,783.84,108.62,512.58,55674.64,1865.32,527.56,0.6516
bar_stage,day4,bar_stage_day4_18-00-03.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-03.jpg,18:00:03,5,922.61,280.87,1139.46,996.87,216.86,716.0,155267.72,1031.04,638.87,0.6142
bar_stage,day4,bar_stage_day4_18-00-03.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-03.jpg,18:00:03,6,1261.46,934.65,1464.36,1080.0,202.91,145.35,29492.66,1362.91,1007.32,0.5758
bar_stage,day4,bar_stage_day4_18-00-03.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-03.jpg,18:00:03,7,833.22,326.61,932.67,501.39,99.46,174.77,17382.36,882.94,414.0,0.4824
bar_stage,day4,bar_stage_day4_18-00-03.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-03.jpg,18:00:03,8,278.01,292.12,448.04,834.58,170.04,542.46,92239.49,363.03,563.35,0.4531
bar_stage,day4,bar_stage_day4_18-00-06.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-06.jpg,18:00:06,1,829.66,274.62,1129.58,862.89,299.92,588.26,176429.67,979.62,568.76,0.843
bar_stage,day4,bar_stage_day4_18-00-06.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-06.jpg,18:00:06,2,1203.71,253.92,1480.26,938.62,276.55,684.69,189350.57,1341.98,596.27,0.7833
bar_stage,day4,bar_stage_day4_18-00-06.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-06.jpg,18:00:06,3,1423.59,830.89,1684.78,1078.56,261.19,247.68,64690.9,1554.18,954.73,0.7708
bar_stage,day4,bar_stage_day4_18-00-06.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-06.jpg,18:00:06,4,322.89,335.72,476.2,864.3,153.31,528.58,81038.8,399.55,600.01,0.7428
bar_stage,day4,bar_stage_day4_18-00-06.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-06.jpg,18:00:06,5,1658.79,765.32,1915.04,1072.59,256.26,307.28,78741.33,1786.91,918.95,0.7045
bar_stage,day4,bar_stage_day4_18-00-06.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-06.jpg,18:00:06,6,171.07,800.76,574.85,1078.99,403.78,278.22,112339.19,372.96,939.88,0.6618
bar_stage,day4,bar_stage_day4_18-00-06.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-06.jpg,18:00:06,7,204.59,281.51,355.43,845.28,150.84,563.77,85042.21,280.01,563.4,0.4628
bar_stage,day4,bar_stage_day4_18-00-06.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-06.jpg,18:00:06,8,1817.99,272.96,1919.63,820.51,101.65,547.54,55655.92,1868.81,546.73,0.405
bar_stage,day4,bar_stage_day4_18-00-06.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-06.jpg,18:00:06,9,820.77,316.25,918.81,495.31,98.05,179.06,17555.98,869.79,405.78,0.26
bar_stage,day4,bar_stage_day4_18-00-09.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-09.jpg,18:00:09,1,1224.26,211.8,1469.68,936.08,245.41,724.27,177747.62,1346.97,573.94,0.8665
bar_stage,day4,bar_stage_day4_18-00-09.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-09.jpg,18:00:09,2,1604.62,791.98,1917.61,1077.73,313.0,285.75,89438.38,1761.12,934.85,0.8234
bar_stage,day4,bar_stage_day4_18-00-09.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-09.jpg,18:00:09,3,951.82,285.49,1141.86,865.01,190.04,579.51,110129.42,1046.84,575.25,0.8163
bar_stage,day4,bar_stage_day4_18-00-09.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-09.jpg,18:00:09,4,0.0,349.77,256.04,964.56,256.04,614.79,157412.48,128.02,657.17,0.8052
bar_stage,day4,bar_stage_day4_18-00-09.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-09.jpg,18:00:09,5,246.05,787.69,563.77,1079.21,317.72,291.52,92623.34,404.91,933.45,0.7922
bar_stage,day4,bar_stage_day4_18-00-09.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-09.jpg,18:00:09,6,1344.67,813.82,1606.84,1078.46,262.17,264.64,69380.49,1475.75,946.14,0.7676
bar_stage,day4,bar_stage_day4_18-00-09.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-09.jpg,18:00:09,7,1790.93,271.77,1918.7,832.91,127.78,561.14,71700.61,1854.81,552.34,0.6358
bar_stage,day4,bar_stage_day4_18-00-12.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-12.jpg,18:00:12,1,1565.28,275.22,1825.42,952.35,260.15,677.13,176153.91,1695.35,613.79,0.8906
bar_stage,day4,bar_stage_day4_18-00-12.jpg,data/raw_frames/bar_stage/day4 (04-11)/bar_stage_day4_18-00-12.jpg,18:00:12,2,17.6,785.23,381.62,1078.95,364.02,293.73,106922.17,199.61,932.09,0.6919
