camera,day,frame_file,frame_path,timestamp,person_id_in_frame,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area,center_x,center_y,confidence
inside_bar,day2,inside_bar_day2_18-00-00.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-00.jpg,18:00:00,1,858.46,39.29,972.75,359.47,114.28,320.18,36590.77,915.6,199.38,0.6948
inside_bar,day2,inside_bar_day2_18-00-00.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-00.jpg,18:00:00,2,1354.4,203.53,1474.44,385.87,120.04,182.34,21888.38,1414.42,294.7,0.5355
inside_bar,day2,inside_bar_day2_18-00-00.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-00.jpg,18:00:00,3,1560.35,213.21,1695.81,446.49,135.46,233.28,31599.66,1628.08,329.85,0.4047
inside_bar,day2,inside_bar_day2_18-00-03.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-03.jpg,18:00:03,1,863.7,39.78,975.37,367.42,111.67,327.64,36586.27,919.53,203.6,0.7032
inside_bar,day2,inside_bar_day2_18-00-03.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-03.jpg,18:00:03,2,1353.62,205.0,1471.91,407.43,118.29,202.43,23945.82,1412.77,306.21,0.4563
inside_bar,day2,inside_bar_day2_18-00-03.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-03.jpg,18:00:03,3,1568.4,211.07,1694.84,456.2,126.44,245.13,30993.57,1631.62,333.64,0.4385
inside_bar,day2,inside_bar_day2_18-00-03.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-03.jpg,18:00:03,4,1148.54,53.06,1239.27,259.34,90.73,206.28,18715.67,1193.91,156.2,0.3465
inside_bar,day2,inside_bar_day2_18-00-03.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-03.jpg,18:00:03,5,1458.84,222.13,1560.4,441.87,101.56,219.74,22316.43,1509.62,332.0,0.3137
inside_bar,day2,inside_bar_day2_18-00-03.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-03.jpg,18:00:03,6,1352.89,207.7,1473.82,547.76,120.93,340.06,41122.21,1413.35,377.73,0.2844
inside_bar,day2,inside_bar_day2_18-00-06.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-06.jpg,18:00:06,1,889.37,42.01,1003.39,360.43,114.02,318.42,36307.44,946.38,201.22,0.7192
inside_bar,day2,inside_bar_day2_18-00-06.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-06.jpg,18:00:06,2,1350.26,204.9,1469.52,383.52,119.26,178.62,21302.73,1409.89,294.21,0.5371
inside_bar,day2,inside_bar_day2_18-00-06.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-06.jpg,18:00:06,3,1451.2,222.02,1560.19,466.66,109.0,244.65,26666.18,1505.69,344.34,0.2869
inside_bar,day2,inside_bar_day2_18-00-06.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-06.jpg,18:00:06,4,1347.14,206.94,1470.53,563.41,123.39,356.47,43984.59,1408.83,385.18,0.2786
inside_bar,day2,inside_bar_day2_18-00-06.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-06.jpg,18:00:06,5,1649.66,227.79,1752.43,363.31,102.77,135.52,13927.45,1701.04,295.55,0.2698
inside_bar,day2,inside_bar_day2_18-00-09.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-09.jpg,18:00:09,1,891.75,26.25,1009.1,365.8,117.35,339.55,39845.19,950.42,196.03,0.6541
inside_bar,day2,inside_bar_day2_18-00-09.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-09.jpg,18:00:09,2,1363.86,204.01,1471.03,390.49,107.18,186.48,19985.87,1417.44,297.25,0.4954
inside_bar,day2,inside_bar_day2_18-00-09.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-09.jpg,18:00:09,3,1466.41,221.16,1560.63,445.17,94.22,224.01,21106.71,1513.52,333.16,0.3261
inside_bar,day2,inside_bar_day2_18-00-09.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-09.jpg,18:00:09,4,1535.77,289.14,1703.67,557.93,167.91,268.79,45130.72,1619.72,423.53,0.295
inside_bar,day2,inside_bar_day2_18-00-12.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-12.jpg,18:00:12,1,893.39,37.9,997.99,362.31,104.6,324.41,33933.39,945.69,200.1,0.7208
inside_bar,day2,inside_bar_day2_18-00-12.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-12.jpg,18:00:12,2,1456.2,220.58,1557.25,446.73,101.06,226.15,22853.78,1506.73,333.66,0.4151
inside_bar,day2,inside_bar_day2_18-00-12.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-12.jpg,18:00:12,3,1354.34,205.89,1467.75,396.81,113.41,190.92,21652.99,1411.04,301.35,0.4136
inside_bar,day2,inside_bar_day2_18-00-12.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-12.jpg,18:00:12,4,1532.84,265.52,1707.45,524.08,174.6,258.55,45144.26,1620.14,394.8,0.3147
inside_bar,day2,inside_bar_day2_18-00-12.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-12.jpg,18:00:12,5,1352.06,206.36,1468.91,544.95,116.85,338.59,39564.66,1410.49,375.65,0.2518
inside_bar,day2,inside_bar_day2_18-00-15.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-15.jpg,18:00:15,1,881.64,34.4,1008.89,368.77,127.24,334.37,42545.93,945.27,201.58,0.7442
inside_bar,day2,inside_bar_day2_18-00-15.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-15.jpg,18:00:15,2,1357.83,206.2,1473.75,407.28,115.91,201.08,23308.24,1415.79,306.74,0.4998
inside_bar,day2,inside_bar_day2_18-00-15.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-15.jpg,18:00:15,3,1535.99,264.18,1711.09,573.17,175.1,308.99,54103.17,1623.54,418.68,0.3646
inside_bar,day2,inside_bar_day2_18-00-15.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-15.jpg,18:00:15,4,1339.58,206.0,1475.12,601.4,135.54,395.4,53593.15,1407.35,403.7,0.3238
inside_bar,day2,inside_bar_day2_18-00-15.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-15.jpg,18:00:15,5,1456.68,219.64,1558.45,454.43,101.76,234.79,23892.51,1507.57,337.04,0.2565
inside_bar,day2,inside_bar_day2_18-00-18.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-18.jpg,18:00:18,1,867.85,24.81,1003.71,349.0,135.87,324.18,44046.23,935.78,186.9,0.7433
inside_bar,day2,inside_bar_day2_18-00-18.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-18.jpg,18:00:18,2,1347.77,208.54,1490.73,577.38,142.96,368.84,52730.12,1419.25,392.96,0.3689
inside_bar,day2,inside_bar_day2_18-00-18.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-18.jpg,18:00:18,3,1536.02,271.36,1708.24,577.44,172.22,306.07,52710.89,1622.13,424.4,0.3198
inside_bar,day2,inside_bar_day2_18-00-21.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-21.jpg,18:00:21,1,1584.67,219.84,1779.57,607.82,194.9,387.98,75615.19,1682.12,413.83,0.7364
inside_bar,day2,inside_bar_day2_18-00-21.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-21.jpg,18:00:21,2,869.81,35.85,1009.67,347.24,139.86,311.39,43550.54,939.74,191.55,0.6847
inside_bar,day2,inside_bar_day2_18-00-21.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-21.jpg,18:00:21,3,1449.21,229.65,1585.57,417.77,136.37,188.12,25653.55,1517.39,323.71,0.2621
inside_bar,day2,inside_bar_day2_18-00-24.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-24.jpg,18:00:24,1,865.0,7.51,1004.91,350.29,139.91,342.79,47959.6,934.95,178.9,0.7217
inside_bar,day2,inside_bar_day2_18-00-24.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-24.jpg,18:00:24,2,1600.03,213.19,1701.55,410.98,101.52,197.79,20079.61,1650.79,312.09,0.2743
inside_bar,day2,inside_bar_day2_18-00-24.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-24.jpg,18:00:24,3,1496.15,225.49,1587.55,425.88,91.41,200.39,18317.27,1541.85,325.68,0.2593
inside_bar,day2,inside_bar_day2_18-00-27.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-27.jpg,18:00:27,1,875.19,31.36,1009.89,343.65,134.7,312.29,42065.17,942.54,187.51,0.7493
inside_bar,day2,inside_bar_day2_18-00-27.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-27.jpg,18:00:27,2,1612.54,217.91,1695.33,410.24,82.79,192.33,15922.94,1653.94,314.07,0.2869
inside_bar,day2,inside_bar_day2_18-00-30.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-30.jpg,18:00:30,1,880.26,39.06,979.25,350.15,98.99,311.09,30793.83,929.76,194.6,0.6807
inside_bar,day2,inside_bar_day2_18-00-30.jpg,data/raw_frames/inside_bar/day2 (04-09)/inside_bar_day2_18-00-30.jpg,18:00:30,2,1416.37,220.61,1557.01,416.5,140.64,195.89,27550.05,1486.69,318.55,0.3058
